date,symbol,entry_type,entry_time,exit_time,entry_price,exit_price,pnl,exit_reason
2024-01-25,ASHOKLEY,Short,10:10:00,10:45:00,165.7,164.87,0.83,Target
2024-01-29,ASHOKLEY,Long,09:40:00,10:15:00,165.95,166.78,0.83,Target
2024-01-30,ASHOKLEY,Short,09:20:00,09:20:00,169.0,169.42,-0.42,Stop Loss
2024-01-31,ASHOKLEY,Long,09:20:00,09:20:00,167.85,167.43,-0.42,Stop Loss
2024-02-01,ASHOKLEY,Short,09:20:00,11:15:00,170.7,169.85,0.85,Target
2024-02-02,ASHOKLEY,Long,10:05:00,10:05:00,168.75,168.33,-0.42,Stop Loss
2024-02-05,ASHOKLEY,Long,09:25:00,09:35:00,170.95,170.52,-0.43,Stop Loss
2024-02-05,ASHOKLEY,Short,09:55:00,10:20:00,169.7,168.85,0.85,Target
2024-02-06,ASHOKLEY,Short,09:20:00,09:20:00,177.35,177.79,-0.44,Stop Loss
2024-02-07,ASHOKLEY,Short,09:20:00,09:20:00,175.3,174.42,0.88,Target
2024-02-08,ASHOKLEY,Short,09:20:00,09:20:00,172.65,173.08,-0.43,Stop Loss
2024-02-09,ASHOKLEY,Short,09:30:00,09:30:00,168.55,168.97,-0.42,Stop Loss
2024-02-12,ASHOKLEY,Short,09:45:00,09:50:00,167.65,166.81,0.84,Target
2024-02-13,ASHOKLEY,Short,09:20:00,09:20:00,166.15,166.57,-0.42,Stop Loss
2024-02-13,ASHOKLEY,Long,13:20:00,13:25:00,168.0,168.84,0.84,Target
2024-02-14,ASHOKLEY,Long,09:20:00,09:20:00,166.25,165.83,-0.42,Stop Loss
2024-02-15,ASHOKLEY,Long,09:20:00,09:20:00,170.05,169.62,-0.43,Stop Loss
2024-02-15,ASHOKLEY,Short,09:40:00,10:15:00,169.05,169.47,-0.42,Stop Loss
2024-02-16,ASHOKLEY,Long,09:20:00,09:30:00,169.85,170.7,0.85,Target
2024-02-19,ASHOKLEY,Short,09:50:00,09:50:00,167.55,167.97,-0.42,Stop Loss
2024-02-20,ASHOKLEY,Long,09:20:00,09:20:00,168.3,167.88,-0.42,Stop Loss
2024-02-20,ASHOKLEY,Short,14:00:00,15:00:00,167.3,167.72,-0.42,Stop Loss
2024-02-21,ASHOKLEY,Long,09:20:00,09:20:00,171.55,171.12,-0.43,Stop Loss
2024-02-21,ASHOKLEY,Short,09:50:00,09:50:00,169.1,168.25,0.85,Target
2024-02-22,ASHOKLEY,Short,09:20:00,09:20:00,166.3,165.47,0.83,Target
2024-02-22,ASHOKLEY,Long,14:50:00,14:55:00,167.75,167.33,-0.42,Stop Loss
2024-02-23,ASHOKLEY,Short,09:20:00,09:20:00,167.35,167.77,-0.42,Stop Loss
2024-02-23,ASHOKLEY,Long,10:10:00,10:25:00,168.55,168.13,-0.42,Stop Loss
2024-02-26,ASHOKLEY,Short,09:50:00,09:50:00,168.15,168.57,-0.42,Stop Loss
2024-02-26,ASHOKLEY,Long,13:05:00,13:05:00,169.55,169.13,-0.42,Stop Loss
2024-02-27,ASHOKLEY,Short,11:50:00,13:05:00,168.55,168.97,-0.42,Stop Loss
2024-02-28,ASHOKLEY,Long,09:25:00,09:25:00,169.3,168.88,-0.42,Stop Loss
2024-02-28,ASHOKLEY,Short,09:20:00,09:25:00,168.6,168.88,-0.28,Stop Loss
2024-02-29,ASHOKLEY,Short,09:20:00,09:20:00,163.05,163.46,-0.41,Stop Loss
2024-02-29,ASHOKLEY,Long,09:25:00,09:25:00,164.55,164.14,-0.41,Stop Loss
2024-03-01,ASHOKLEY,Long,14:40:00,14:40:00,167.35,166.93,-0.42,Stop Loss
2024-03-02,ASHOKLEY,Short,09:20:00,09:35:00,167.15,167.57,-0.42,Stop Loss
2024-03-04,ASHOKLEY,Short,09:20:00,09:20:00,166.9,166.07,0.83,Target
2024-03-04,ASHOKLEY,Long,10:20:00,10:45:00,168.05,168.89,0.84,Target
2024-03-05,ASHOKLEY,Long,09:20:00,09:25:00,167.65,168.49,0.84,Target
2024-03-06,ASHOKLEY,Short,09:30:00,09:30:00,166.15,165.32,0.83,Target
2024-03-07,ASHOKLEY,Long,09:20:00,09:20:00,166.45,166.03,-0.42,Stop Loss
2024-03-11,ASHOKLEY,Short,09:45:00,11:20:00,166.45,166.87,-0.42,Stop Loss
2024-03-12,ASHOKLEY,Short,09:20:00,09:20:00,164.15,164.56,-0.41,Stop Loss
2024-03-13,ASHOKLEY,Short,09:20:00,09:20:00,161.7,162.1,-0.4,Stop Loss
2024-03-14,ASHOKLEY,Long,09:20:00,09:20:00,154.6,155.37,0.77,Target
2024-03-15,ASHOKLEY,Short,09:50:00,09:50:00,157.05,157.44,-0.39,Stop Loss
2024-03-18,ASHOKLEY,Short,09:30:00,09:35:00,156.8,157.19,-0.39,Stop Loss
2024-03-18,ASHOKLEY,Long,15:10:00,15:15:00,157.8,158.0,0.2,Time Exit
2024-03-19,ASHOKLEY,Short,09:20:00,09:20:00,157.05,157.44,-0.39,Stop Loss
2024-03-20,ASHOKLEY,Long,09:25:00,09:25:00,157.75,157.36,-0.39,Stop Loss
2024-03-20,ASHOKLEY,Short,09:30:00,09:30:00,156.95,157.34,-0.39,Stop Loss
2024-03-21,ASHOKLEY,Short,09:20:00,09:25:00,157.9,158.29,-0.39,Stop Loss
2024-03-21,ASHOKLEY,Long,09:45:00,09:45:00,158.65,158.25,-0.4,Stop Loss
2024-03-22,ASHOKLEY,Long,09:25:00,09:25:00,162.3,161.89,-0.41,Stop Loss
2024-03-22,ASHOKLEY,Short,10:45:00,10:50:00,161.4,161.8,-0.4,Stop Loss
2024-03-26,ASHOKLEY,Long,09:20:00,09:20:00,163.9,163.49,-0.41,Stop Loss
2024-03-27,ASHOKLEY,Short,09:30:00,10:40:00,164.7,165.11,-0.41,Stop Loss
2024-03-27,ASHOKLEY,Long,11:10:00,11:25:00,165.4,166.23,0.83,Target
2024-03-28,ASHOKLEY,Long,09:30:00,09:30:00,165.75,165.34,-0.41,Stop Loss
2024-04-01,ASHOKLEY,Long,11:25:00,11:25:00,169.15,168.73,-0.42,Stop Loss
2024-01-01,IEX,Short,11:45:00,11:45:00,167.3,166.46,0.84,Target
2024-01-01,IEX,Long,12:50:00,12:50:00,170.4,171.25,0.85,Target
2024-01-02,IEX,Short,09:20:00,09:20:00,166.85,166.02,0.83,Target
2024-01-03,IEX,Short,09:35:00,09:35:00,163.6,164.01,-0.41,Stop Loss
2024-01-04,IEX,Long,09:20:00,09:25:00,166.75,166.33,-0.42,Stop Loss
2024-01-04,IEX,Short,09:40:00,10:00:00,165.3,165.71,-0.41,Stop Loss
2024-01-05,IEX,Short,09:45:00,10:45:00,165.5,164.67,0.83,Target
2024-01-08,IEX,Short,09:20:00,09:30:00,163.25,162.43,0.82,Target
2024-01-09,IEX,Long,09:25:00,09:25:00,162.95,162.54,-0.41,Stop Loss
2024-01-09,IEX,Short,09:40:00,09:40:00,161.8,162.2,-0.4,Stop Loss
2024-01-10,IEX,Short,09:20:00,09:20:00,162.5,162.91,-0.41,Stop Loss
2024-01-11,IEX,Short,09:35:00,09:35:00,165.7,166.11,-0.41,Stop Loss
2024-01-11,IEX,Long,09:45:00,09:45:00,167.2,166.78,-0.42,Stop Loss
2024-01-12,IEX,Short,09:20:00,09:20:00,166.3,166.72,-0.42,Stop Loss
2024-01-15,IEX,Short,09:20:00,09:45:00,164.2,163.38,0.82,Target
2024-01-16,IEX,Long,09:25:00,09:25:00,164.95,164.54,-0.41,Stop Loss
2024-01-16,IEX,Short,13:05:00,13:15:00,163.5,163.91,-0.41,Stop Loss
2024-01-17,IEX,Long,09:20:00,09:20:00,158.6,158.2,-0.4,Stop Loss
2024-01-17,IEX,Short,12:10:00,12:10:00,152.25,152.63,-0.38,Stop Loss
2024-01-18,IEX,Short,09:30:00,09:30:00,140.1,139.4,0.7,Target
2024-01-19,IEX,Long,09:35:00,09:35:00,140.5,140.15,-0.35,Stop Loss
2024-01-20,IEX,Short,09:20:00,09:20:00,141.45,141.8,-0.35,Stop Loss
2024-01-20,IEX,Long,12:00:00,12:00:00,142.4,143.11,0.71,Target
2024-01-23,IEX,Short,09:20:00,09:20:00,141.7,140.99,0.71,Target
2024-01-24,IEX,Long,10:35:00,10:35:00,138.95,138.6,-0.35,Stop Loss
2024-01-24,IEX,Short,11:25:00,11:25:00,136.45,136.79,-0.34,Stop Loss
2024-01-25,IEX,Short,09:20:00,09:20:00,136.1,136.44,-0.34,Stop Loss
2024-01-29,IEX,Long,09:20:00,09:20:00,139.1,138.75,-0.35,Stop Loss
2024-01-29,IEX,Short,09:25:00,09:25:00,137.6,137.94,-0.34,Stop Loss
2024-01-30,IEX,Long,09:20:00,09:20:00,142.65,142.29,-0.36,Stop Loss
2024-01-30,IEX,Short,09:20:00,09:20:00,141.3,141.65,-0.35,Stop Loss
2024-01-31,IEX,Short,09:20:00,09:20:00,145.4,145.76,-0.36,Stop Loss
2024-01-31,IEX,Long,09:25:00,09:25:00,146.65,146.28,-0.37,Stop Loss
2024-02-01,IEX,Short,09:20:00,09:20:00,147.8,148.17,-0.37,Stop Loss
2024-02-02,IEX,Short,09:20:00,09:20:00,146.85,147.22,-0.37,Stop Loss
2024-02-02,IEX,Long,09:35:00,09:35:00,148.1,147.73,-0.37,Stop Loss
2024-02-05,IEX,Long,09:25:00,09:25:00,147.3,146.93,-0.37,Stop Loss
2024-02-05,IEX,Short,14:35:00,14:35:00,146.05,146.42,-0.37,Stop Loss
2024-02-06,IEX,Long,09:20:00,09:20:00,151.25,152.01,0.76,Target
2024-02-07,IEX,Short,09:20:00,09:20:00,153.6,153.98,-0.38,Stop Loss
2024-02-08,IEX,Long,09:25:00,09:25:00,146.45,146.08,-0.37,Stop Loss
2024-02-08,IEX,Short,14:00:00,14:00:00,145.0,145.36,-0.36,Stop Loss
2024-02-09,IEX,Short,09:20:00,09:20:00,143.5,143.86,-0.36,Stop Loss
2024-02-12,IEX,Long,09:25:00,09:25:00,144.2,143.84,-0.36,Stop Loss
2024-02-12,IEX,Short,09:45:00,09:45:00,142.4,142.76,-0.36,Stop Loss
2024-02-13,IEX,Short,09:20:00,09:20:00,139.9,140.25,-0.35,Stop Loss
2024-02-13,IEX,Long,09:35:00,09:35:00,141.25,140.9,-0.35,Stop Loss
2024-02-14,IEX,Long,09:20:00,09:20:00,142.85,142.49,-0.36,Stop Loss
2024-02-15,IEX,Short,09:55:00,10:00:00,144.5,144.86,-0.36,Stop Loss
2024-02-16,IEX,Short,11:35:00,13:20:00,144.8,145.16,-0.36,Stop Loss
2024-02-16,IEX,Long,14:40:00,14:40:00,146.15,146.88,0.73,Target
2024-02-19,IEX,Long,09:20:00,09:25:00,146.6,146.23,-0.37,Stop Loss
2024-02-19,IEX,Short,11:00:00,11:45:00,145.7,146.06,-0.36,Stop Loss
2024-02-20,IEX,Long,09:25:00,09:30:00,146.75,147.48,0.73,Target
2024-02-21,IEX,Short,10:15:00,11:20:00,146.25,145.52,0.73,Target
2024-02-22,IEX,Short,09:25:00,09:30:00,144.3,143.58,0.72,Target
2024-02-23,IEX,Long,09:30:00,09:30:00,146.5,146.13,-0.37,Stop Loss
2024-02-26,IEX,Long,09:20:00,09:30:00,147.4,147.03,-0.37,Stop Loss
2024-02-27,IEX,Long,09:20:00,09:20:00,148.75,148.38,-0.37,Stop Loss
2024-02-27,IEX,Short,10:05:00,10:05:00,148.0,148.37,-0.37,Stop Loss
2024-02-28,IEX,Short,09:20:00,09:20:00,145.2,145.56,-0.36,Stop Loss
2024-02-29,IEX,Short,09:20:00,09:20:00,139.8,139.1,0.7,Target
2024-02-29,IEX,Long,12:40:00,13:40:00,141.55,141.2,-0.35,Stop Loss
2024-03-01,IEX,Short,09:20:00,09:20:00,143.15,143.51,-0.36,Stop Loss
2024-03-01,IEX,Long,12:50:00,13:05:00,144.5,145.22,0.72,Target
2024-03-02,IEX,Long,09:20:00,09:20:00,147.0,147.73,0.73,Target
2024-03-04,IEX,Short,12:10:00,12:15:00,153.3,153.68,-0.38,Stop Loss
2024-03-05,IEX,Short,09:20:00,09:20:00,153.65,154.03,-0.38,Stop Loss
2024-03-06,IEX,Short,09:20:00,09:30:00,150.7,149.95,0.75,Target
2024-03-07,IEX,Short,09:20:00,09:20:00,147.2,147.57,-0.37,Stop Loss
2024-03-07,IEX,Long,09:55:00,09:55:00,148.3,149.04,0.74,Target
2024-03-11,IEX,Short,09:20:00,09:20:00,145.3,144.57,0.73,Target
2024-03-12,IEX,Short,09:20:00,09:20:00,142.05,142.41,-0.36,Stop Loss
2024-03-12,IEX,Long,10:25:00,10:25:00,143.6,143.24,-0.36,Stop Loss
2024-03-13,IEX,Short,09:20:00,09:20:00,140.4,140.75,-0.35,Stop Loss
2024-03-14,IEX,Long,09:20:00,09:20:00,133.6,134.27,0.67,Target
2024-03-15,IEX,Long,09:20:00,09:20:00,138.1,137.75,-0.35,Stop Loss
2024-03-15,IEX,Short,10:15:00,10:15:00,135.3,135.64,-0.34,Stop Loss
2024-03-18,IEX,Long,09:20:00,09:20:00,137.3,136.96,-0.34,Stop Loss
2024-03-18,IEX,Short,09:30:00,09:30:00,135.8,136.14,-0.34,Stop Loss
2024-03-19,IEX,Short,09:20:00,09:20:00,135.6,135.94,-0.34,Stop Loss
2024-03-19,IEX,Long,09:25:00,09:25:00,136.6,136.26,-0.34,Stop Loss
2024-03-20,IEX,Short,09:25:00,09:25:00,134.0,134.33,-0.33,Stop Loss
2024-03-21,IEX,Short,09:20:00,09:20:00,135.0,135.34,-0.34,Stop Loss
2024-03-21,IEX,Long,10:55:00,11:30:00,135.8,135.46,-0.34,Stop Loss
2024-03-22,IEX,Short,09:25:00,09:25:00,135.0,135.34,-0.34,Stop Loss
2024-03-22,IEX,Long,09:45:00,09:45:00,135.9,135.56,-0.34,Stop Loss
2024-03-26,IEX,Long,09:25:00,09:25:00,135.85,135.51,-0.34,Stop Loss
2024-03-26,IEX,Short,09:20:00,09:25:00,135.0,135.51,-0.51,Stop Loss
2024-03-27,IEX,Short,09:20:00,09:20:00,134.4,134.74,-0.34,Stop Loss
2024-03-27,IEX,Long,10:45:00,10:45:00,135.25,134.91,-0.34,Stop Loss
2024-03-28,IEX,Long,09:30:00,10:10:00,135.1,134.76,-0.34,Stop Loss
2024-04-01,IEX,Long,09:20:00,09:20:00,136.85,137.53,0.68,Target
2024-01-01,ASIANPAINT,Short,09:35:00,14:45:00,3399.1,3407.6,-8.5,Stop Loss
2024-01-02,ASIANPAINT,Short,09:35:00,10:00:00,3373.65,3356.78,16.87,Target
2024-01-02,ASIANPAINT,Long,15:00:00,15:00:00,3396.0,3387.51,-8.49,Stop Loss
2024-01-03,ASIANPAINT,Short,09:20:00,09:20:00,3380.2,3388.65,-8.45,Stop Loss
2024-01-04,ASIANPAINT,Short,09:30:00,09:35:00,3365.0,3373.41,-8.41,Stop Loss
2024-01-04,ASIANPAINT,Long,09:40:00,09:40:00,3382.0,3373.54,-8.46,Stop Loss
2024-01-05,ASIANPAINT,Short,09:20:00,10:00:00,3368.5,3376.92,-8.42,Stop Loss
2024-01-08,ASIANPAINT,Long,09:25:00,09:30:00,3374.8,3366.36,-8.44,Stop Loss
2024-01-08,ASIANPAINT,Short,09:35:00,10:40:00,3353.15,3336.38,16.77,Target
2024-01-09,ASIANPAINT,Short,09:35:00,09:50:00,3301.0,3284.5,16.5,Target
2024-01-10,ASIANPAINT,Short,09:25:00,09:25:00,3271.15,3279.33,-8.18,Stop Loss
2024-01-10,ASIANPAINT,Long,15:00:00,15:05:00,3292.0,3283.77,-8.23,Stop Loss
2024-01-11,ASIANPAINT,Long,09:25:00,09:40:00,3302.75,3294.49,-8.26,Stop Loss
2024-01-11,ASIANPAINT,Short,10:05:00,15:15:00,3286.85,3288.9,-2.05,Time Exit
2024-01-12,ASIANPAINT,Short,09:20:00,10:10:00,3261.7,3245.39,16.31,Target
2024-01-15,ASIANPAINT,Short,09:20:00,09:20:00,3271.65,3279.83,-8.18,Stop Loss
2024-01-16,ASIANPAINT,Long,09:20:00,09:30:00,3290.0,3306.45,16.45,Target
2024-01-17,ASIANPAINT,Short,09:25:00,09:25:00,3280.0,3288.2,-8.2,Stop Loss
2024-01-19,ASIANPAINT,Short,10:50:00,11:05:00,3169.95,3154.1,15.85,Target
2024-01-20,ASIANPAINT,Short,09:20:00,09:20:00,3170.25,3178.18,-7.93,Stop Loss
2024-01-23,ASIANPAINT,Short,09:20:00,09:20:00,3080.1,3087.8,-7.7,Stop Loss
2024-01-24,ASIANPAINT,Short,09:25:00,09:25:00,3007.05,3014.57,-7.52,Stop Loss
2024-01-25,ASIANPAINT,Short,09:35:00,10:45:00,2995.0,2980.02,14.98,Target
2024-01-29,ASIANPAINT,Long,09:20:00,09:30:00,2968.0,2982.84,14.84,Target
2024-01-30,ASIANPAINT,Short,09:20:00,09:25:00,2985.1,2970.17,14.93,Target
2024-01-31,ASIANPAINT,Short,09:35:00,09:35:00,2951.1,2958.48,-7.38,Stop Loss
2024-01-31,ASIANPAINT,Long,11:30:00,11:30:00,2970.0,2962.58,-7.42,Stop Loss
2024-02-01,ASIANPAINT,Short,09:20:00,10:00:00,2957.85,2943.06,14.79,Target
2024-02-02,ASIANPAINT,Long,09:20:00,09:45:00,2955.1,2947.71,-7.39,Stop Loss
2024-02-02,ASIANPAINT,Short,10:35:00,11:00:00,2940.0,2947.35,-7.35,Stop Loss
2024-02-05,ASIANPAINT,Long,09:20:00,10:15:00,2953.0,2945.62,-7.38,Stop Loss
2024-02-05,ASIANPAINT,Short,10:15:00,10:15:00,2940.6,2947.95,-7.35,Stop Loss
2024-02-06,ASIANPAINT,Long,11:20:00,12:15:00,2931.95,2924.62,-7.33,Stop Loss
2024-02-07,ASIANPAINT,Short,09:30:00,11:40:00,2951.1,2936.34,14.76,Target
2024-02-07,ASIANPAINT,Long,14:20:00,14:20:00,2982.9,2997.81,14.91,Target
2024-02-08,ASIANPAINT,Short,09:20:00,09:20:00,2974.35,2981.79,-7.44,Stop Loss
2024-02-09,ASIANPAINT,Long,09:30:00,09:40:00,2938.0,2930.66,-7.34,Stop Loss
2024-02-12,ASIANPAINT,Short,09:20:00,09:20:00,2943.6,2950.96,-7.36,Stop Loss
2024-02-13,ASIANPAINT,Short,09:20:00,09:20:00,2955.9,2963.29,-7.39,Stop Loss
2024-02-13,ASIANPAINT,Long,10:15:00,10:20:00,2967.7,2960.28,-7.42,Stop Loss
2024-02-14,ASIANPAINT,Long,14:50:00,15:15:00,2969.9,2977.0,7.1,Time Exit
2024-02-15,ASIANPAINT,Short,09:20:00,09:30:00,2971.0,2978.43,-7.43,Stop Loss
2024-02-15,ASIANPAINT,Long,12:45:00,13:20:00,2989.0,2981.53,-7.47,Stop Loss
2024-02-16,ASIANPAINT,Short,09:20:00,09:35:00,3017.85,3025.39,-7.54,Stop Loss
2024-02-19,ASIANPAINT,Short,09:25:00,09:35:00,3004.25,3011.76,-7.51,Stop Loss
2024-02-20,ASIANPAINT,Short,09:50:00,10:10:00,2993.15,2978.18,14.97,Target
2024-02-20,ASIANPAINT,Long,13:05:00,13:05:00,3012.9,3005.37,-7.53,Stop Loss
2024-02-21,ASIANPAINT,Long,09:35:00,10:25:00,3015.1,3007.56,-7.54,Stop Loss
2024-02-21,ASIANPAINT,Short,10:50:00,11:10:00,3005.0,3012.51,-7.51,Stop Loss
2024-02-22,ASIANPAINT,Long,11:40:00,11:40:00,2983.0,2975.54,-7.46,Stop Loss
2024-02-23,ASIANPAINT,Short,09:55:00,11:30:00,2975.05,2982.49,-7.44,Stop Loss
2024-02-27,ASIANPAINT,Short,13:55:00,14:20:00,2851.6,2858.73,-7.13,Stop Loss
2024-02-28,ASIANPAINT,Short,09:25:00,09:30:00,2840.0,2825.8,14.2,Target
2024-02-29,ASIANPAINT,Long,10:00:00,10:05:00,2797.6,2790.61,-6.99,Stop Loss
2024-03-01,ASIANPAINT,Short,09:20:00,09:40:00,2820.5,2827.55,-7.05,Stop Loss
2024-03-01,ASIANPAINT,Long,11:35:00,14:30:00,2836.0,2828.91,-7.09,Stop Loss
2024-03-04,ASIANPAINT,Short,09:20:00,11:40:00,2837.0,2844.09,-7.09,Stop Loss
2024-03-05,ASIANPAINT,Short,09:40:00,10:20:00,2820.75,2806.65,14.1,Target
2024-03-06,ASIANPAINT,Short,09:20:00,09:20:00,2808.05,2815.07,-7.02,Stop Loss
2024-03-06,ASIANPAINT,Long,15:10:00,15:15:00,2828.45,2828.65,0.2,Time Exit
2024-03-07,ASIANPAINT,Long,09:20:00,09:30:00,2848.0,2862.24,14.24,Target
2024-03-11,ASIANPAINT,Short,09:45:00,12:05:00,2874.1,2859.73,14.37,Target
2024-03-12,ASIANPAINT,Short,09:50:00,09:50:00,2866.8,2873.97,-7.17,Stop Loss
2024-03-12,ASIANPAINT,Long,11:00:00,12:20:00,2885.0,2899.42,14.42,Target
2024-03-13,ASIANPAINT,Short,09:30:00,11:30:00,2870.15,2855.8,14.35,Target
2024-03-14,ASIANPAINT,Long,09:30:00,09:50:00,2860.0,2874.3,14.3,Target
2024-03-15,ASIANPAINT,Short,09:30:00,09:30:00,2872.85,2880.03,-7.18,Stop Loss
2024-03-18,ASIANPAINT,Short,09:30:00,09:30:00,2837.3,2844.39,-7.09,Stop Loss
2024-03-19,ASIANPAINT,Short,09:20:00,09:50:00,2821.25,2828.3,-7.05,Stop Loss
2024-03-20,ASIANPAINT,Long,15:10:00,15:15:00,2824.35,2825.5,1.15,Time Exit
2024-03-21,ASIANPAINT,Short,09:55:00,10:05:00,2821.35,2828.4,-7.05,Stop Loss
2024-03-22,ASIANPAINT,Short,09:25:00,09:25:00,2815.55,2822.59,-7.04,Stop Loss
2024-03-22,ASIANPAINT,Long,11:45:00,14:45:00,2831.75,2845.91,14.16,Target
2024-03-26,ASIANPAINT,Short,09:35:00,09:40:00,2820.0,2827.05,-7.05,Stop Loss
2024-03-27,ASIANPAINT,Long,09:30:00,13:40:00,2827.1,2841.24,14.14,Target
2024-03-28,ASIANPAINT,Short,09:20:00,09:50:00,2826.15,2833.22,-7.07,Stop Loss
2024-03-28,ASIANPAINT,Long,10:40:00,11:10:00,2839.45,2832.35,-7.1,Stop Loss
2024-04-01,ASIANPAINT,Long,09:20:00,09:20:00,2872.0,2886.36,14.36,Target
2024-04-01,ASIANPAINT,Short,10:55:00,11:50:00,2855.1,2862.24,-7.14,Stop Loss
2024-01-01,AUROPHARMA,Short,11:10:00,11:10:00,1080.75,1083.45,-2.7,Stop Loss
2024-01-02,AUROPHARMA,Long,09:20:00,09:20:00,1103.5,1109.02,5.52,Target
2024-01-03,AUROPHARMA,Short,09:20:00,09:25:00,1087.8,1090.52,-2.72,Stop Loss
2024-01-03,AUROPHARMA,Long,14:10:00,14:35:00,1096.8,1094.06,-2.74,Stop Loss
2024-01-04,AUROPHARMA,Short,09:20:00,09:20:00,1092.05,1094.78,-2.73,Stop Loss
2024-01-04,AUROPHARMA,Long,10:25:00,10:35:00,1100.0,1105.5,5.5,Target
2024-01-05,AUROPHARMA,Short,09:20:00,09:20:00,1113.65,1116.43,-2.78,Stop Loss
2024-01-05,AUROPHARMA,Long,13:40:00,13:40:00,1121.7,1127.31,5.61,Target
2024-01-08,AUROPHARMA,Short,09:30:00,09:30:00,1115.65,1118.44,-2.79,Stop Loss
2024-01-09,AUROPHARMA,Short,09:50:00,09:50:00,1120.35,1123.15,-2.8,Stop Loss
2024-01-10,AUROPHARMA,Long,09:20:00,09:20:00,1133.0,1130.17,-2.83,Stop Loss
2024-01-10,AUROPHARMA,Short,09:25:00,09:25:00,1119.6,1114.0,5.6,Target
2024-01-11,AUROPHARMA,Short,09:20:00,09:20:00,1119.05,1121.85,-2.8,Stop Loss
2024-01-12,AUROPHARMA,Short,09:20:00,09:30:00,1105.2,1099.67,5.53,Target
2024-01-15,AUROPHARMA,Long,09:25:00,09:25:00,1111.95,1109.17,-2.78,Stop Loss
2024-01-16,AUROPHARMA,Short,09:20:00,09:20:00,1136.0,1138.84,-2.84,Stop Loss
2024-01-17,AUROPHARMA,Long,11:20:00,11:20:00,1114.95,1112.16,-2.79,Stop Loss
2024-01-17,AUROPHARMA,Short,14:50:00,14:50:00,1089.25,1091.97,-2.72,Stop Loss
2024-01-18,AUROPHARMA,Long,09:20:00,09:20:00,1091.55,1088.82,-2.73,Stop Loss
2024-01-18,AUROPHARMA,Short,09:25:00,09:25:00,1080.65,1075.25,5.4,Target
2024-01-19,AUROPHARMA,Short,09:25:00,09:25:00,1128.15,1122.51,5.64,Target
2024-01-19,AUROPHARMA,Long,14:00:00,14:00:00,1144.65,1141.79,-2.86,Stop Loss
2024-01-20,AUROPHARMA,Long,09:50:00,09:50:00,1156.7,1153.81,-2.89,Stop Loss
2024-01-20,AUROPHARMA,Short,15:05:00,15:05:00,1140.35,1143.2,-2.85,Stop Loss
2024-01-23,AUROPHARMA,Short,09:20:00,09:20:00,1148.0,1150.87,-2.87,Stop Loss
2024-01-24,AUROPHARMA,Long,09:20:00,09:20:00,1136.55,1133.71,-2.84,Stop Loss
2024-01-25,AUROPHARMA,Long,10:05:00,10:05:00,1163.9,1169.72,5.82,Target
2024-01-25,AUROPHARMA,Short,13:00:00,13:00:00,1148.65,1151.52,-2.87,Stop Loss
2024-01-29,AUROPHARMA,Long,09:45:00,09:45:00,1156.95,1154.06,-2.89,Stop Loss
2024-01-30,AUROPHARMA,Short,10:40:00,10:40:00,1152.65,1155.53,-2.88,Stop Loss
2024-01-30,AUROPHARMA,Long,13:55:00,13:55:00,1170.85,1167.92,-2.93,Stop Loss
2024-01-31,AUROPHARMA,Short,09:20:00,09:20:00,1141.0,1143.85,-2.85,Stop Loss
2024-01-31,AUROPHARMA,Long,10:30:00,10:30:00,1153.6,1150.72,-2.88,Stop Loss
2024-02-01,AUROPHARMA,Short,09:20:00,09:20:00,1139.0,1133.3,5.7,Target
2024-02-02,AUROPHARMA,Short,09:20:00,09:20:00,1064.8,1067.46,-2.66,Stop Loss
2024-02-05,AUROPHARMA,Long,09:30:00,09:30:00,1052.0,1049.37,-2.63,Stop Loss
2024-02-05,AUROPHARMA,Short,14:05:00,14:05:00,1019.2,1021.75,-2.55,Stop Loss
2024-02-06,AUROPHARMA,Long,09:20:00,09:20:00,1027.3,1024.73,-2.57,Stop Loss
2024-02-06,AUROPHARMA,Short,09:40:00,09:40:00,1012.5,1007.44,5.06,Target
2024-02-07,AUROPHARMA,Short,09:20:00,09:20:00,1012.6,1015.13,-2.53,Stop Loss
2024-02-08,AUROPHARMA,Long,09:20:00,09:20:00,1015.9,1013.36,-2.54,Stop Loss
2024-02-09,AUROPHARMA,Long,09:25:00,09:25:00,1017.8,1015.26,-2.54,Stop Loss
2024-02-09,AUROPHARMA,Short,10:20:00,10:20:00,1003.5,998.48,5.02,Target
2024-02-12,AUROPHARMA,Short,09:20:00,09:20:00,1023.25,1018.13,5.12,Target
2024-02-13,AUROPHARMA,Long,09:20:00,09:20:00,1035.0,1032.41,-2.59,Stop Loss
2024-02-13,AUROPHARMA,Short,09:20:00,09:20:00,1021.0,1023.55,-2.55,Stop Loss
2024-02-14,AUROPHARMA,Short,09:35:00,09:35:00,986.75,981.82,4.93,Target
2024-02-15,AUROPHARMA,Long,09:20:00,09:20:00,1007.95,1012.99,5.04,Target
2024-02-16,AUROPHARMA,Long,09:20:00,09:20:00,1031.6,1036.76,5.16,Target
2024-02-19,AUROPHARMA,Long,09:20:00,09:20:00,1048.9,1046.28,-2.62,Stop Loss
2024-02-20,AUROPHARMA,Short,09:50:00,09:55:00,1032.45,1027.29,5.16,Target
2024-02-20,AUROPHARMA,Long,10:55:00,10:55:00,1044.9,1042.29,-2.61,Stop Loss
